,M,S,E,I,C,R,Total,Rep
0.053769149135689004,123.89473684210526,15.052631578947368,0.21052631578947367,2.526315789473684,0.0,866.0,1007.6842105263158,mean
0.05379082407858801,123.89473684210526,15.052631578947368,0.21052631578947367,2.473684210526316,0.0,866.0526315789474,1007.6842105263158,mean
0.05380374773585217,123.89473684210526,15.052631578947368,0.21052631578947367,2.473684210526316,0.0,866.0,1007.6315789473684,mean
0.05383914784662471,123.94736842105263,15.052631578947368,0.21052631578947367,2.473684210526316,0.0,866.0,1007.6842105263158,mean
0.05384378766744258,124.0,15.052631578947368,0.21052631578947367,2.473684210526316,0.0,866.0,1007.7368421052631,mean
0.05399622857855976,124.0,15.052631578947368,0.21052631578947367,2.4210526315789473,0.0,866.0526315789474,1007.7368421052632,mean
0.054029580314223224,124.0,15.052631578947368,0.21052631578947367,2.4210526315789473,0.0,866.0,1007.6842105263158,mean
0.05403904280904362,124.0,15.0,0.2631578947368421,2.4210526315789473,0.0,866.0,1007.6842105263158,mean
0.05409754640018467,124.05263157894737,15.0,0.2631578947368421,2.4210526315789473,0.0,866.0,1007.7368421052631,mean
0.05410025728586926,124.10526315789474,15.0,0.2631578947368421,2.4210526315789473,0.0,866.0,1007.7894736842105,mean
0.05410453444690955,124.10526315789474,15.0,0.2631578947368421,2.4210526315789473,0.0,865.9473684210526,1007.7368421052631,mean
0.054111035003081565,124.10526315789474,15.0,0.2631578947368421,2.3684210526315788,0.0,866.0,1007.7368421052631,mean
0.05427198894502894,124.10526315789474,15.0,0.2631578947368421,2.3684210526315788,0.0,865.9473684210526,1007.6842105263158,mean
0.05442765673144567,124.10526315789474,15.0,0.2631578947368421,2.3684210526315788,0.0,865.8947368421053,1007.6315789473686,mean
0.05461790299372143,124.10526315789474,15.0,0.21052631578947367,2.4210526315789473,0.0,865.8947368421053,1007.6315789473686,mean
0.05467727301153147,124.10526315789474,15.0,0.21052631578947367,2.4210526315789473,0.0,865.8421052631579,1007.578947368421,mean
0.054771313309394616,124.15789473684211,15.0,0.21052631578947367,2.4210526315789473,0.0,865.8421052631579,1007.6315789473684,mean
0.054946554749969366,124.15789473684211,14.947368421052632,0.2631578947368421,2.4210526315789473,0.0,865.8421052631579,1007.6315789473684,mean
0.054954572286399404,124.15789473684211,14.947368421052632,0.21052631578947367,2.473684210526316,0.0,865.8421052631579,1007.6315789473684,mean
0.054954829157044305,124.15789473684211,14.947368421052632,0.21052631578947367,2.473684210526316,0.0,865.7894736842105,1007.578947368421,mean
0.0549757314128094,124.10526315789474,14.947368421052632,0.21052631578947367,2.473684210526316,0.0,865.7894736842105,1007.5263157894738,mean
0.05498141180238318,124.10526315789474,14.947368421052632,0.15789473684210525,2.526315789473684,0.0,865.7894736842105,1007.5263157894736,mean
0.05498526396627657,124.15789473684211,14.947368421052632,0.15789473684210525,2.526315789473684,0.0,865.7894736842105,1007.578947368421,mean
0.055031571436284274,124.21052631578948,14.947368421052632,0.15789473684210525,2.526315789473684,0.0,865.7894736842105,1007.6315789473684,mean
0.05506523579022223,124.21052631578948,14.947368421052632,0.15789473684210525,2.473684210526316,0.0,865.8421052631579,1007.6315789473684,mean
0.05510789297900124,124.21052631578948,14.947368421052632,0.10526315789473684,2.526315789473684,0.0,865.8421052631579,1007.6315789473684,mean
0.05514617154472665,124.26315789473684,14.947368421052632,0.10526315789473684,2.526315789473684,0.0,865.8421052631579,1007.6842105263158,mean
0.05517342439507013,124.26315789473684,14.947368421052632,0.10526315789473684,2.473684210526316,0.0,865.8947368421053,1007.6842105263158,mean
0.05518629704602063,124.26315789473684,14.947368421052632,0.10526315789473684,2.473684210526316,0.0,865.8421052631579,1007.6315789473684,mean
0.055270201300333,124.26315789473684,14.947368421052632,0.10526315789473684,2.473684210526316,0.0,865.7894736842105,1007.578947368421,mean
0.055334113602027286,124.3157894736842,14.947368421052632,0.10526315789473684,2.473684210526316,0.0,865.7894736842105,1007.6315789473684,mean
0.05540030860828847,124.36842105263158,14.947368421052632,0.10526315789473684,2.473684210526316,0.0,865.7894736842105,1007.6842105263158,mean
0.05554850715858642,124.42105263157895,14.947368421052632,0.10526315789473684,2.473684210526316,0.0,865.7894736842105,1007.7368421052631,mean
0.055586739710480886,124.42105263157895,14.947368421052632,0.10526315789473684,2.4210526315789473,0.0,865.8421052631579,1007.7368421052632,mean
0.05558708838800275,124.42105263157895,14.947368421052632,0.10526315789473684,2.4210526315789473,0.0,865.7894736842105,1007.6842105263158,mean
0.05559711771020799,124.47368421052632,14.947368421052632,0.10526315789473684,2.4210526315789473,0.0,865.7894736842105,1007.7368421052631,mean
0.055612838862625066,124.52631578947368,14.947368421052632,0.10526315789473684,2.4210526315789473,0.0,865.7894736842105,1007.7894736842105,mean
0.05588725515817721,124.57894736842105,14.947368421052632,0.10526315789473684,2.4210526315789473,0.0,865.7894736842105,1007.8421052631579,mean
0.05590930587920553,124.57894736842105,14.947368421052632,0.10526315789473684,2.3684210526315788,0.0,865.8421052631579,1007.8421052631579,mean
0.05595065828717989,124.57894736842105,14.947368421052632,0.05263157894736842,2.4210526315789473,0.0,865.8421052631579,1007.8421052631579,mean
0.056044655651767805,124.63157894736842,14.947368421052632,0.05263157894736842,2.4210526315789473,0.0,865.8421052631579,1007.8947368421053,mean
0.05608516119013056,124.6842105263158,14.947368421052632,0.05263157894736842,2.4210526315789473,0.0,865.8421052631579,1007.9473684210527,mean
0.05610233835373539,124.73684210526316,14.947368421052632,0.05263157894736842,2.4210526315789473,0.0,865.8421052631579,1008.0,mean
0.05617426991378906,124.78947368421052,14.947368421052632,0.05263157894736842,2.4210526315789473,0.0,865.8421052631579,1008.0526315789474,mean
0.05620838933324457,124.78947368421052,14.947368421052632,0.05263157894736842,2.4210526315789473,0.0,865.7894736842105,1008.0,mean
0.05622093734240314,124.84210526315789,14.947368421052632,0.05263157894736842,2.4210526315789473,0.0,865.7894736842105,1008.0526315789474,mean
0.056371429136745574,124.84210526315789,14.947368421052632,0.05263157894736842,2.3684210526315788,0.0,865.8421052631579,1008.0526315789474,mean
0.056374874119396456,124.89473684210526,14.947368421052632,0.05263157894736842,2.3684210526315788,0.0,865.8421052631579,1008.1052631578948,mean
0.056438739091746015,124.89473684210526,14.947368421052632,0.05263157894736842,2.3684210526315788,0.0,865.7894736842105,1008.0526315789474,mean
0.05646306163746996,124.89473684210526,14.894736842105264,0.10526315789473684,2.3684210526315788,0.0,865.7894736842105,1008.0526315789474,mean
0.05655225092334185,124.94736842105263,14.894736842105264,0.10526315789473684,2.3684210526315788,0.0,865.7894736842105,1008.1052631578948,mean
0.056594106056499324,124.94736842105263,14.894736842105264,0.05263157894736842,2.4210526315789473,0.0,865.7894736842105,1008.1052631578948,mean
0.056601909741569756,124.94736842105263,14.894736842105264,0.05263157894736842,2.4210526315789473,0.0,865.7368421052631,1008.0526315789473,mean
0.05664900219359871,124.94736842105263,14.842105263157896,0.10526315789473684,2.4210526315789473,0.0,865.7368421052631,1008.0526315789473,mean
0.05672698893865422,125.0,14.842105263157896,0.10526315789473684,2.4210526315789473,0.0,865.7368421052631,1008.1052631578947,mean
0.0567380228851672,125.0,14.842105263157896,0.10526315789473684,2.3684210526315788,0.0,865.7894736842105,1008.1052631578948,mean
0.056740145292170564,125.0,14.842105263157896,0.10526315789473684,2.3157894736842106,0.0,865.8421052631579,1008.1052631578948,mean
0.05677041388810089,125.0,14.842105263157896,0.10526315789473684,2.3157894736842106,0.0,865.7894736842105,1008.0526315789474,mean
0.05682028595104941,125.0,14.789473684210526,0.15789473684210525,2.3157894736842106,0.0,865.7894736842105,1008.0526315789474,mean
0.05690092722142252,125.05263157894737,14.789473684210526,0.15789473684210525,2.3157894736842106,0.0,865.7894736842105,1008.1052631578948,mean
0.056972497375449294,125.05263157894737,14.789473684210526,0.15789473684210525,2.3157894736842106,0.0,865.7368421052631,1008.0526315789473,mean
0.05699699875716431,125.05263157894737,14.789473684210526,0.15789473684210525,2.263157894736842,0.0,865.7894736842105,1008.0526315789474,mean
0.057121355033143244,125.10526315789474,14.789473684210526,0.15789473684210525,2.263157894736842,0.0,865.7894736842105,1008.1052631578948,mean
0.057232919884709,125.10526315789474,14.736842105263158,0.21052631578947367,2.263157894736842,0.0,865.7894736842105,1008.1052631578948,mean
0.057263507187458956,125.15789473684211,14.736842105263158,0.21052631578947367,2.263157894736842,0.0,865.7894736842105,1008.1578947368421,mean
0.057264454438989615,125.21052631578948,14.736842105263158,0.21052631578947367,2.263157894736842,0.0,865.7894736842105,1008.2105263157895,mean
0.05728443971587941,125.26315789473684,14.736842105263158,0.21052631578947367,2.263157894736842,0.0,865.7894736842105,1008.2631578947369,mean
0.05733256730949657,125.26315789473684,14.736842105263158,0.15789473684210525,2.3157894736842106,0.0,865.7894736842105,1008.2631578947369,mean
0.05739595938463471,125.26315789473684,14.736842105263158,0.15789473684210525,2.3157894736842106,0.0,865.7368421052631,1008.2105263157895,mean
0.05744135950079965,125.26315789473684,14.736842105263158,0.15789473684210525,2.3157894736842106,0.0,865.6842105263158,1008.1578947368422,mean
0.05744590301262997,125.3157894736842,14.736842105263158,0.15789473684210525,2.3157894736842106,0.0,865.6842105263158,1008.2105263157896,mean
0.05747487564905317,125.36842105263158,14.736842105263158,0.15789473684210525,2.3157894736842106,0.0,865.6842105263158,1008.2631578947369,mean
0.05752930513261413,125.42105263157895,14.736842105263158,0.15789473684210525,2.3157894736842106,0.0,865.6842105263158,1008.3157894736843,mean
0.05761137590724829,125.47368421052632,14.736842105263158,0.15789473684210525,2.3157894736842106,0.0,865.6842105263158,1008.3684210526317,mean
0.0577866147581522,125.52631578947368,14.736842105263158,0.15789473684210525,2.3157894736842106,0.0,865.6842105263158,1008.421052631579,mean
0.05785291602410155,125.52631578947368,14.68421052631579,0.21052631578947367,2.3157894736842106,0.0,865.6842105263158,1008.421052631579,mean
0.057862589085736264,125.52631578947368,14.68421052631579,0.15789473684210525,2.3684210526315788,0.0,865.6842105263158,1008.421052631579,mean
0.05800801106138473,125.52631578947368,14.68421052631579,0.15789473684210525,2.3157894736842106,0.0,865.7368421052631,1008.421052631579,mean
0.058060489605857586,125.57894736842105,14.68421052631579,0.15789473684210525,2.3157894736842106,0.0,865.7368421052631,1008.4736842105262,mean
0.058204995581697186,125.57894736842105,14.68421052631579,0.15789473684210525,2.263157894736842,0.0,865.7894736842105,1008.4736842105264,mean
0.05833758047663848,125.52631578947368,14.68421052631579,0.15789473684210525,2.263157894736842,0.0,865.7894736842105,1008.421052631579,mean
0.05834320889736655,125.47368421052632,14.68421052631579,0.15789473684210525,2.263157894736842,0.0,865.7894736842105,1008.3684210526316,mean
0.05854190052323998,125.52631578947368,14.68421052631579,0.15789473684210525,2.263157894736842,0.0,865.7894736842105,1008.421052631579,mean
0.05855416935802552,125.57894736842105,14.68421052631579,0.15789473684210525,2.263157894736842,0.0,865.7894736842105,1008.4736842105264,mean
0.05859601624987907,125.52631578947368,14.68421052631579,0.15789473684210525,2.263157894736842,0.0,865.7894736842105,1008.421052631579,mean
0.058628309890393936,125.52631578947368,14.68421052631579,0.15789473684210525,2.210526315789474,0.0,865.8421052631579,1008.421052631579,mean
0.05863081678390602,125.52631578947368,14.68421052631579,0.10526315789473684,2.263157894736842,0.0,865.8421052631579,1008.421052631579,mean
0.05867305942092971,125.52631578947368,14.68421052631579,0.10526315789473684,2.263157894736842,0.0,865.7894736842105,1008.3684210526316,mean
0.058691387717061616,125.52631578947368,14.68421052631579,0.10526315789473684,2.263157894736842,0.0,865.7368421052631,1008.3157894736842,mean
0.05880751165321105,125.57894736842105,14.68421052631579,0.10526315789473684,2.263157894736842,0.0,865.7368421052631,1008.3684210526316,mean
0.05881797001169351,125.63157894736842,14.68421052631579,0.10526315789473684,2.263157894736842,0.0,865.7368421052631,1008.421052631579,mean
0.05881919002201755,125.6842105263158,14.68421052631579,0.10526315789473684,2.263157894736842,0.0,865.7368421052631,1008.4736842105262,mean
0.058867457676067464,125.73684210526316,14.68421052631579,0.10526315789473684,2.263157894736842,0.0,865.7368421052631,1008.5263157894736,mean
0.05888961074038954,125.73684210526316,14.631578947368421,0.15789473684210525,2.263157894736842,0.0,865.7368421052631,1008.5263157894736,mean
0.058907164040138196,125.78947368421052,14.631578947368421,0.15789473684210525,2.263157894736842,0.0,865.7368421052631,1008.578947368421,mean
0.058921738433973414,125.84210526315789,14.631578947368421,0.15789473684210525,2.263157894736842,0.0,865.7368421052631,1008.6315789473683,mean
0.05896384856229775,125.84210526315789,14.631578947368421,0.15789473684210525,2.263157894736842,0.0,865.6842105263158,1008.578947368421,mean
0.05915700389954449,125.84210526315789,14.578947368421053,0.21052631578947367,2.263157894736842,0.0,865.6842105263158,1008.578947368421,mean
0.059161109474339654,125.89473684210526,14.578947368421053,0.21052631578947367,2.263157894736842,0.0,865.6842105263158,1008.6315789473684,mean
0.05923731056551507,125.89473684210526,14.578947368421053,0.21052631578947367,2.263157894736842,0.0,865.6315789473684,1008.578947368421,mean
0.05925513632827408,125.94736842105263,14.578947368421053,0.21052631578947367,2.263157894736842,0.0,865.6315789473684,1008.6315789473684,mean
0.059298690590204685,125.94736842105263,14.578947368421053,0.21052631578947367,2.210526315789474,0.0,865.6842105263158,1008.6315789473684,mean
0.05939031668734218,126.22222222222223,14.5,0.2222222222222222,2.3333333333333335,0.0,865.6111111111111,1008.8888888888889,mean
0.059507492494517346,126.22222222222223,14.5,0.16666666666666666,2.388888888888889,0.0,865.6111111111111,1008.8888888888889,mean
0.05959529239108685,126.22222222222223,14.5,0.16666666666666666,2.3333333333333335,0.0,865.6666666666666,1008.8888888888889,mean
0.059664858657576335,126.22222222222223,14.5,0.1111111111111111,2.388888888888889,0.0,865.6666666666666,1008.8888888888889,mean
0.05966835528014158,126.22222222222223,14.5,0.1111111111111111,2.388888888888889,0.0,865.6111111111111,1008.8333333333333,mean
0.059706917813239,126.22222222222223,14.5,0.1111111111111111,2.388888888888889,0.0,865.5555555555555,1008.7777777777778,mean
0.059759105327092096,126.22222222222223,14.5,0.1111111111111111,2.3333333333333335,0.0,865.6111111111111,1008.7777777777778,mean
0.059801463046529335,126.22222222222223,14.5,0.1111111111111111,2.3333333333333335,0.0,865.5555555555555,1008.7222222222222,mean
0.059842106459404,126.22222222222223,14.444444444444445,0.16666666666666666,2.3333333333333335,0.0,865.5555555555555,1008.7222222222222,mean
0.05984647539117213,126.22222222222223,14.38888888888889,0.2222222222222222,2.3333333333333335,0.0,865.5555555555555,1008.7222222222222,mean
0.05996170019892127,126.27777777777777,14.38888888888889,0.2222222222222222,2.3333333333333335,0.0,865.5555555555555,1008.7777777777778,mean
0.05997814895592768,126.27777777777777,14.38888888888889,0.2222222222222222,2.3333333333333335,0.0,865.5,1008.7222222222222,mean
0.06,125.88888888888889,14.777777777777779,0.2222222222222222,2.3333333333333335,0.0,865.5,1008.7222222222222,mean
0.06008870154246793,125.94444444444444,14.777777777777779,0.2222222222222222,2.3333333333333335,0.0,865.5,1008.7777777777778,mean
0.06014799600184112,126.0,14.777777777777779,0.2222222222222222,2.3333333333333335,0.0,865.5,1008.8333333333334,mean
0.060212885673303435,126.05555555555556,14.777777777777779,0.2222222222222222,2.3333333333333335,0.0,865.5,1008.8888888888889,mean
0.06038311652769956,126.11111111111111,14.777777777777779,0.2222222222222222,2.3333333333333335,0.0,865.5,1008.9444444444445,mean
0.06040629245362429,126.11111111111111,14.722222222222221,0.2777777777777778,2.3333333333333335,0.0,865.5,1008.9444444444445,mean
0.060449960467467534,126.11111111111111,14.722222222222221,0.2777777777777778,2.3333333333333335,0.0,865.4444444444445,1008.8888888888889,mean
0.060464111113999755,126.11111111111111,14.722222222222221,0.2777777777777778,2.2777777777777777,0.0,865.5,1008.8888888888889,mean
0.06046819165088624,126.11111111111111,14.722222222222221,0.2777777777777778,2.2222222222222223,0.0,865.5555555555555,1008.8888888888889,mean
0.060493767060206594,126.11111111111111,14.722222222222221,0.2777777777777778,2.2222222222222223,0.0,865.5,1008.8333333333334,mean
0.060670892480694905,126.05555555555556,14.722222222222221,0.2777777777777778,2.2222222222222223,0.0,865.5,1008.7777777777778,mean
0.060680198346421715,126.05555555555556,14.722222222222221,0.2777777777777778,2.1666666666666665,0.0,865.5555555555555,1008.7777777777777,mean
0.060768970452768786,126.11111111111111,14.722222222222221,0.2777777777777778,2.1666666666666665,0.0,865.5555555555555,1008.8333333333333,mean
0.06090345623760307,126.11111111111111,14.666666666666666,0.3333333333333333,2.1666666666666665,0.0,865.5555555555555,1008.8333333333333,mean
0.06092870080471409,126.11111111111111,14.666666666666666,0.3333333333333333,2.111111111111111,0.0,865.6111111111111,1008.8333333333333,mean
0.060949710531178654,126.16666666666667,14.666666666666666,0.3333333333333333,2.111111111111111,0.0,865.6111111111111,1008.8888888888889,mean
0.060999144177096294,126.22222222222223,14.666666666666666,0.3333333333333333,2.111111111111111,0.0,865.6111111111111,1008.9444444444445,mean
0.06100449308819764,126.22222222222223,14.666666666666666,0.3333333333333333,2.0555555555555554,0.0,865.6666666666666,1008.9444444444443,mean
0.06102003071749981,127.17647058823529,14.470588235294118,0.35294117647058826,2.176470588235294,0.0,865.1764705882352,1009.3529411764705,mean
0.06102451237124225,127.17647058823529,14.470588235294118,0.29411764705882354,2.235294117647059,0.0,865.1764705882352,1009.3529411764705,mean
0.061076829529342465,127.23529411764706,14.470588235294118,0.29411764705882354,2.235294117647059,0.0,865.1764705882352,1009.4117647058823,mean
0.06109315318464592,127.23529411764706,14.470588235294118,0.29411764705882354,2.235294117647059,0.0,865.1176470588235,1009.3529411764706,mean
0.06111865651470105,127.17647058823529,14.470588235294118,0.29411764705882354,2.235294117647059,0.0,865.1176470588235,1009.2941176470588,mean
0.06118187370314243,127.23529411764706,14.470588235294118,0.29411764705882354,2.235294117647059,0.0,865.1176470588235,1009.3529411764706,mean
0.061205848283160155,127.29411764705883,14.470588235294118,0.29411764705882354,2.235294117647059,0.0,865.1176470588235,1009.4117647058824,mean
0.06130968901480898,127.3529411764706,14.470588235294118,0.29411764705882354,2.235294117647059,0.0,865.1176470588235,1009.4705882352941,mean
0.06132991734915738,127.3529411764706,14.470588235294118,0.29411764705882354,2.176470588235294,0.0,865.1176470588235,1009.4117647058824,mean
0.061350143982959286,127.3529411764706,14.411764705882353,0.35294117647058826,2.176470588235294,0.0,865.1176470588235,1009.4117647058824,mean
0.061363287557351036,127.3529411764706,14.411764705882353,0.35294117647058826,2.1176470588235294,0.0,865.1764705882352,1009.4117647058823,mean
0.06144955994380312,127.41176470588235,14.411764705882353,0.35294117647058826,2.1176470588235294,0.0,865.1764705882352,1009.470588235294,mean
0.061498233983094244,127.47058823529412,14.411764705882353,0.35294117647058826,2.1176470588235294,0.0,865.1764705882352,1009.5294117647059,mean
0.0615152989864146,127.52941176470588,14.411764705882353,0.35294117647058826,2.1176470588235294,0.0,865.1764705882352,1009.5882352941176,mean
0.06154904826520072,127.52941176470588,14.411764705882353,0.29411764705882354,2.176470588235294,0.0,865.1764705882352,1009.5882352941176,mean
0.06156671891709733,127.58823529411765,14.411764705882353,0.29411764705882354,2.176470588235294,0.0,865.1764705882352,1009.6470588235294,mean
0.0616194081156598,127.58823529411765,14.411764705882353,0.29411764705882354,2.176470588235294,0.0,865.1176470588235,1009.5882352941177,mean
0.06166410927055993,127.58823529411765,14.411764705882353,0.29411764705882354,2.1176470588235294,0.0,865.1764705882352,1009.5882352941176,mean
0.06176520928040763,127.58823529411765,14.411764705882353,0.29411764705882354,2.1176470588235294,0.0,865.1176470588235,1009.5294117647059,mean
0.06185270452719115,127.6470588235294,14.411764705882353,0.29411764705882354,2.1176470588235294,0.0,865.1176470588235,1009.5882352941177,mean
0.061857918699206316,127.6470588235294,14.411764705882353,0.29411764705882354,2.1176470588235294,0.0,865.0588235294117,1009.5294117647059,mean
0.06185845533513756,127.6470588235294,14.411764705882353,0.29411764705882354,2.1176470588235294,0.0,865.0,1009.4705882352941,mean
0.06191018202813492,127.6470588235294,14.411764705882353,0.29411764705882354,2.1176470588235294,0.0,864.9411764705883,1009.4117647058824,mean
0.061945877879473664,127.6470588235294,14.411764705882353,0.29411764705882354,2.0588235294117645,0.0,865.0,1009.4117647058823,mean
0.06197774680979889,127.70588235294117,14.411764705882353,0.29411764705882354,2.0588235294117645,0.0,865.0,1009.4705882352941,mean
0.06202100628688379,127.76470588235294,14.411764705882353,0.29411764705882354,2.0588235294117645,0.0,865.0,1009.5294117647059,mean
0.06205576350241868,127.76470588235294,14.352941176470589,0.35294117647058826,2.0588235294117645,0.0,865.0,1009.5294117647059,mean
0.06210074034089812,127.76470588235294,14.352941176470589,0.35294117647058826,2.0,0.0,865.0588235294117,1009.5294117647059,mean
0.0621280118881235,127.76470588235294,14.352941176470589,0.35294117647058826,1.9411764705882353,0.0,865.1176470588235,1009.5294117647059,mean
0.06214277701685058,127.82352941176471,14.352941176470589,0.35294117647058826,1.9411764705882353,0.0,865.1176470588235,1009.5882352941177,mean
0.06226204194205237,127.88235294117646,14.352941176470589,0.35294117647058826,1.9411764705882353,0.0,865.1176470588235,1009.6470588235294,mean
0.06246061662814161,127.94117647058823,14.352941176470589,0.35294117647058826,1.9411764705882353,0.0,865.1176470588235,1009.7058823529412,mean
0.06248138779286805,127.94117647058823,14.352941176470589,0.35294117647058826,1.9411764705882353,0.0,865.0588235294117,1009.6470588235293,mean
0.062483362343721316,127.94117647058823,14.352941176470589,0.35294117647058826,1.9411764705882353,0.0,865.0,1009.5882352941176,mean
0.06251004162356101,128.0,14.352941176470589,0.35294117647058826,1.9411764705882353,0.0,865.0,1009.6470588235294,mean
0.06253471767281749,128.05882352941177,14.352941176470589,0.35294117647058826,1.9411764705882353,0.0,865.0,1009.7058823529412,mean
0.06256240355965974,128.11764705882354,14.352941176470589,0.35294117647058826,1.9411764705882353,0.0,865.0,1009.7647058823529,mean
0.06262109402792984,128.05882352941177,14.352941176470589,0.35294117647058826,1.9411764705882353,0.0,865.0,1009.7058823529412,mean
0.06268751899759507,128.11764705882354,14.352941176470589,0.35294117647058826,1.9411764705882353,0.0,865.0,1009.7647058823529,mean
0.0626878668108687,128.1764705882353,14.352941176470589,0.35294117647058826,1.9411764705882353,0.0,865.0,1009.8235294117646,mean
0.0627849173696724,128.1764705882353,14.352941176470589,0.35294117647058826,1.8823529411764706,0.0,865.0588235294117,1009.8235294117646,mean
0.06287839335875794,128.1764705882353,14.352941176470589,0.35294117647058826,1.8235294117647058,0.0,865.1176470588235,1009.8235294117646,mean
0.06290983876327623,128.23529411764707,14.352941176470589,0.35294117647058826,1.8235294117647058,0.0,865.1176470588235,1009.8823529411765,mean
0.06296638358745099,128.23529411764707,14.352941176470589,0.35294117647058826,1.8235294117647058,0.0,865.0588235294117,1009.8235294117646,mean
0.0630026759231051,128.2941176470588,14.352941176470589,0.35294117647058826,1.8235294117647058,0.0,865.0588235294117,1009.8823529411764,mean
0.06303122311401928,128.2941176470588,14.352941176470589,0.29411764705882354,1.8823529411764706,0.0,865.0588235294117,1009.8823529411764,mean
0.06319728410626285,128.23529411764707,14.352941176470589,0.29411764705882354,1.8823529411764706,0.0,865.0588235294117,1009.8235294117646,mean
0.0632569639825519,128.23529411764707,14.352941176470589,0.29411764705882354,1.8235294117647058,0.0,865.1176470588235,1009.8235294117646,mean
0.06326784615157059,128.2941176470588,14.352941176470589,0.29411764705882354,1.8235294117647058,0.0,865.1176470588235,1009.8823529411765,mean
0.06334698615843415,128.2941176470588,14.352941176470589,0.29411764705882354,1.8235294117647058,0.0,865.0588235294117,1009.8235294117646,mean
0.06340842362925514,128.2941176470588,14.352941176470589,0.29411764705882354,1.8235294117647058,0.0,865.0,1009.7647058823529,mean
0.0634166449000912,128.35294117647058,14.352941176470589,0.29411764705882354,1.8235294117647058,0.0,865.0,1009.8235294117646,mean
0.06344701004412888,128.35294117647058,14.352941176470589,0.23529411764705882,1.8823529411764706,0.0,865.0,1009.8235294117646,mean
0.06360900339421544,128.41176470588235,14.352941176470589,0.23529411764705882,1.8823529411764706,0.0,865.0,1009.8823529411765,mean
0.06361262051307581,128.41176470588235,14.352941176470589,0.23529411764705882,1.8823529411764706,0.0,864.9411764705883,1009.8235294117648,mean
0.06375386597368671,128.41176470588235,14.352941176470589,0.23529411764705882,1.8823529411764706,0.0,864.8823529411765,1009.7647058823529,mean
0.06383267387393247,128.41176470588235,14.352941176470589,0.23529411764705882,1.8235294117647058,0.0,864.9411764705883,1009.7647058823529,mean
0.06385612517324368,127.8125,14.6875,0.25,1.9375,0.0,864.3125,1009.0,mean
0.06389389803772055,127.75,14.6875,0.25,1.9375,0.0,864.3125,1008.9375,mean
0.06398188566945251,127.75,14.6875,0.25,1.9375,0.0,864.25,1008.875,mean
0.06400531167007595,127.8125,14.6875,0.25,1.9375,0.0,864.25,1008.9375,mean
0.06403352167413612,127.8125,14.6875,0.25,1.9375,0.0,864.1875,1008.875,mean
0.06416696229012861,127.875,14.6875,0.25,1.9375,0.0,864.1875,1008.9375,mean
0.06417303581179622,127.9375,14.6875,0.25,1.9375,0.0,864.1875,1009.0,mean
0.06428536209458963,128.0,14.6875,0.25,1.9375,0.0,864.1875,1009.0625,mean
0.06430009003100103,128.0,14.6875,0.1875,2.0,0.0,864.1875,1009.0625,mean
0.064401108817074,128.0,14.625,0.25,2.0,0.0,864.1875,1009.0625,mean
0.06444032381082736,128.0625,14.625,0.25,2.0,0.0,864.1875,1009.125,mean
0.06445434615607833,128.0625,14.625,0.25,1.9375,0.0,864.25,1009.125,mean
0.06448349146079825,129.06666666666666,14.666666666666666,0.26666666666666666,2.066666666666667,0.0,863.5333333333333,1009.5999999999999,mean
0.06454884396208033,129.06666666666666,14.666666666666666,0.2,2.1333333333333333,0.0,863.5333333333333,1009.5999999999999,mean
0.06464204414452605,129.06666666666666,14.666666666666666,0.13333333333333333,2.2,0.0,863.5333333333333,1009.5999999999999,mean
0.0647802752573452,129.06666666666666,14.666666666666666,0.13333333333333333,2.2,0.0,863.4666666666667,1009.5333333333333,mean
0.06479512930973108,129.06666666666666,14.666666666666666,0.13333333333333333,2.2,0.0,863.4,1009.4666666666666,mean
0.06485353632906339,129.06666666666666,14.666666666666666,0.13333333333333333,2.1333333333333333,0.0,863.4666666666667,1009.4666666666667,mean
0.06486632669756971,129.06666666666666,14.666666666666666,0.13333333333333333,2.066666666666667,0.0,863.5333333333333,1009.4666666666666,mean
0.06487123913334726,129.06666666666666,14.666666666666666,0.13333333333333333,2.0,0.0,863.6,1009.4666666666667,mean
0.06509586587626205,129.13333333333333,14.666666666666666,0.13333333333333333,2.0,0.0,863.6,1009.5333333333333,mean
0.06512680292147609,129.2,14.666666666666666,0.13333333333333333,2.0,0.0,863.6,1009.6,mean
0.06514117513080389,129.26666666666668,14.666666666666666,0.13333333333333333,2.0,0.0,863.6,1009.6666666666667,mean
0.06514360553011445,129.26666666666668,14.666666666666666,0.13333333333333333,2.0,0.0,863.5333333333333,1009.5999999999999,mean
0.06514658452543154,129.26666666666668,14.666666666666666,0.13333333333333333,2.0,0.0,863.4666666666667,1009.5333333333333,mean
0.06514973499882037,129.26666666666668,14.666666666666666,0.13333333333333333,2.0,0.0,863.4,1009.4666666666667,mean
0.0651581932282208,129.26666666666668,14.666666666666666,0.06666666666666667,2.066666666666667,0.0,863.4,1009.4666666666667,mean
0.06517219589484916,129.26666666666668,14.666666666666666,0.06666666666666667,2.0,0.0,863.4666666666667,1009.4666666666667,mean
0.06529986651855893,129.33333333333334,14.666666666666666,0.06666666666666667,2.0,0.0,863.4666666666667,1009.5333333333333,mean
0.06531797421603801,129.26666666666668,14.666666666666666,0.06666666666666667,2.0,0.0,863.4666666666667,1009.4666666666667,mean
0.06539222019734892,129.26666666666668,14.666666666666666,0.06666666666666667,2.0,0.0,863.4,1009.4,mean
